,time,month,day,hour,generation solar,generation wind onshore,temp,pressure,humidity,wind_speed,weather_id
28012,2018-03-13 03:00:00+00:00,3.0,13.0,3.0,16.0,5012.0,282.45,1015.6,87.0,1.6,601.0
28013,2018-03-13 04:00:00+00:00,3.0,13.0,4.0,16.0,4724.0,282.548,1015.2,85.8,2.2,580.2
28014,2018-03-13 05:00:00+00:00,3.0,13.0,5.0,17.0,4545.0,282.564,1014.8,85.0,1.2,740.8
28015,2018-03-13 06:00:00+00:00,3.0,13.0,6.0,25.0,4818.0,282.49,1014.8,86.6,1.2,540.2
28016,2018-03-13 07:00:00+00:00,3.0,13.0,7.0,207.0,5299.0,282.89799999999997,1015.6,83.2,3.0,620.8
28017,2018-03-13 08:00:00+00:00,3.0,13.0,8.0,743.0,5747.0,282.56199999999995,1015.8,90.6,2.2,701.8
28018,2018-03-13 09:00:00+00:00,3.0,13.0,9.0,1475.0,6603.0,283.42,1016.4,85.2,1.8,790.4
28019,2018-03-13 10:00:00+00:00,3.0,13.0,10.0,2152.0,7986.0,284.72,1016.6,79.0,2.8,701.6
28020,2018-03-13 11:00:00+00:00,3.0,13.0,11.0,2599.0,8402.0,286.43399999999997,1016.4,70.0,2.8,789.8
28021,2018-03-13 12:00:00+00:00,3.0,13.0,12.0,2777.0,8435.0,288.05400000000003,1016.2,62.4,3.6,802.4
28022,2018-03-13 13:00:00+00:00,3.0,13.0,13.0,2825.0,8511.0,288.364,1016.0,57.2,3.6,701.6
28023,2018-03-13 14:00:00+00:00,3.0,13.0,14.0,2361.0,8590.0,289.35,1015.0,56.8,4.0,801.8
28024,2018-03-13 15:00:00+00:00,3.0,13.0,15.0,1841.0,8710.0,289.93399999999997,1014.4,52.4,3.6,801.8
28025,2018-03-13 16:00:00+00:00,3.0,13.0,16.0,1183.0,7926.0,290.334,1014.2,54.2,4.6,801.4
28026,2018-03-13 17:00:00+00:00,3.0,13.0,17.0,375.0,6549.0,289.656,1014.4,53.0,5.4,800.6
28027,2018-03-13 18:00:00+00:00,3.0,13.0,18.0,53.0,6236.0,288.85200000000003,1014.4,56.0,3.8,800.6
28028,2018-03-13 19:00:00+00:00,3.0,13.0,19.0,36.0,6763.0,287.52,1015.0,59.6,2.6,800.4
28029,2018-03-13 20:00:00+00:00,3.0,13.0,20.0,16.0,7505.0,286.232,1015.0,69.0,2.4,800.4
28030,2018-03-13 21:00:00+00:00,3.0,13.0,21.0,17.0,7801.0,285.38599999999997,1015.4,76.8,2.4,800.2
28031,2018-03-13 22:00:00+00:00,3.0,13.0,22.0,16.0,8470.0,285.426,1015.4,74.2,1.4,800.6
28032,2018-03-13 23:00:00+00:00,3.0,13.0,23.0,16.0,8723.0,284.748,1015.4,78.0,2.0,801.2
28033,2018-03-14 00:00:00+00:00,3.0,14.0,0.0,15.0,8951.0,284.55199999999996,1015.2,80.4,1.2,801.2
28034,2018-03-14 01:00:00+00:00,3.0,14.0,1.0,15.0,8880.0,284.268,1014.6,82.4,1.8,740.6
28035,2018-03-14 02:00:00+00:00,3.0,14.0,2.0,14.0,8916.0,283.62,1014.2,81.6,2.4,741.2
28036,2018-03-14 03:00:00+00:00,3.0,14.0,3.0,15.0,8803.0,283.47,1013.4,80.2,2.0,801.8
28037,2018-03-14 04:00:00+00:00,3.0,14.0,4.0,15.0,9012.0,283.01199999999994,1013.2,80.6,2.6,801.4
28038,2018-03-14 05:00:00+00:00,3.0,14.0,5.0,15.0,9264.0,282.89799999999997,1012.4,81.0,2.2,700.2
28039,2018-03-14 06:00:00+00:00,3.0,14.0,6.0,51.0,9891.0,282.714,1012.0,83.2,1.8,700.4
28040,2018-03-14 07:00:00+00:00,3.0,14.0,7.0,355.0,10253.0,282.954,1011.6,82.6,2.8,720.6
28041,2018-03-14 08:00:00+00:00,3.0,14.0,8.0,795.0,10349.0,284.281,1011.0,80.6,3.2,701.8
28042,2018-03-14 09:00:00+00:00,3.0,14.0,9.0,1031.0,10333.0,285.288,1011.0,73.6,3.0,640.4
28043,2018-03-14 10:00:00+00:00,3.0,14.0,10.0,1188.0,10671.0,286.658,1010.6,69.6,3.4,732.6
28044,2018-03-14 11:00:00+00:00,3.0,14.0,11.0,1104.0,11953.0,287.15999999999997,1009.8,67.6,4.8,600.6
28045,2018-03-14 12:00:00+00:00,3.0,14.0,12.0,1098.0,13020.0,288.05400000000003,1008.8,66.4,5.8,741.2
28046,2018-03-14 13:00:00+00:00,3.0,14.0,13.0,1083.0,14066.0,288.526,1007.2,65.2,5.8,644.8
28047,2018-03-14 14:00:00+00:00,3.0,14.0,14.0,994.0,14465.0,289.168,1005.2,64.2,7.0,741.6
28048,2018-03-14 15:00:00+00:00,3.0,14.0,15.0,716.0,14635.0,288.782,1004.0,66.0,7.2,741.6
28049,2018-03-14 16:00:00+00:00,3.0,14.0,16.0,358.0,14750.0,288.798,1003.2,66.0,6.8,681.4
28050,2018-03-14 17:00:00+00:00,3.0,14.0,17.0,92.0,14704.0,288.108,1002.6,74.8,5.6,681.8
28051,2018-03-14 18:00:00+00:00,3.0,14.0,18.0,31.0,14265.0,287.356,1002.4,74.8,5.6,620.8
28052,2018-03-14 19:00:00+00:00,3.0,14.0,19.0,27.0,13306.0,286.80199999999996,1001.4,76.4,6.2,681.0
28053,2018-03-14 20:00:00+00:00,3.0,14.0,20.0,17.0,12970.0,286.32399999999996,1001.8,78.4,5.2,681.4
28054,2018-03-14 21:00:00+00:00,3.0,14.0,21.0,17.0,13090.0,286.01599999999996,1001.6,78.6,3.0,741.2
28055,2018-03-14 22:00:00+00:00,3.0,14.0,22.0,17.0,13408.0,285.68199999999996,1001.2,79.8,6.2,620.4
28056,2018-03-14 23:00:00+00:00,3.0,14.0,23.0,17.0,13406.0,286.118,1000.6,77.6,6.6,685.4
28057,2018-03-15 00:00:00+00:00,3.0,15.0,0.0,22.0,13743.0,285.48,1000.2,77.2,3.8,721.2
28058,2018-03-15 01:00:00+00:00,3.0,15.0,1.0,42.0,12877.0,285.272,999.8,77.8,3.4,721.2
28059,2018-03-15 02:00:00+00:00,3.0,15.0,2.0,44.0,12016.0,284.95,1000.0,77.2,4.6,721.4
28060,2018-03-15 03:00:00+00:00,3.0,15.0,3.0,40.0,12358.0,284.464,999.8,79.6,4.6,621.0
28061,2018-03-15 04:00:00+00:00,3.0,15.0,4.0,17.0,12777.0,284.18199999999996,999.6,75.8,5.8,641.2
28062,2018-03-15 05:00:00+00:00,3.0,15.0,5.0,16.0,12992.0,284.164,999.4,76.8,4.2,624.8
28063,2018-03-15 06:00:00+00:00,3.0,15.0,6.0,36.0,12763.0,283.518,999.6,77.4,3.8,540.8
28064,2018-03-15 07:00:00+00:00,3.0,15.0,7.0,325.0,12039.0,283.354,1000.0,78.2,3.8,680.6
28065,2018-03-15 08:00:00+00:00,3.0,15.0,8.0,1006.0,11217.0,283.5572,1000.0,75.2,5.2,641.0
28066,2018-03-15 09:00:00+00:00,3.0,15.0,9.0,1631.0,11180.0,284.558,1000.8,72.6,6.0,801.8
28067,2018-03-15 10:00:00+00:00,3.0,15.0,10.0,2124.0,11916.0,285.138,1000.8,66.6,6.0,801.6
28068,2018-03-15 11:00:00+00:00,3.0,15.0,11.0,2501.0,12268.0,286.278,1001.0,59.8,6.6,801.6
28069,2018-03-15 12:00:00+00:00,3.0,15.0,12.0,2628.0,11786.0,287.58799999999997,1001.4,50.6,7.6,801.4
28070,2018-03-15 13:00:00+00:00,3.0,15.0,13.0,2842.0,11167.0,288.274,1001.2,46.0,7.2,741.0
28071,2018-03-15 14:00:00+00:00,3.0,15.0,14.0,2979.0,11090.0,288.1,1001.0,51.4,10.0,689.2
28072,2018-03-15 15:00:00+00:00,3.0,15.0,15.0,2305.0,11070.0,288.506,1000.8,45.6,8.0,745.0
28073,2018-03-15 16:00:00+00:00,3.0,15.0,16.0,1704.0,10530.0,287.368,1001.0,57.8,6.6,689.2
28074,2018-03-15 17:00:00+00:00,3.0,15.0,17.0,862.0,9989.0,287.82599999999996,1001.6,58.8,5.4,685.0
28075,2018-03-15 18:00:00+00:00,3.0,15.0,18.0,232.0,9113.0,286.51399999999995,1002.0,62.0,5.6,688.8
28076,2018-03-15 19:00:00+00:00,3.0,15.0,19.0,86.0,9280.0,285.356,1003.0,65.6,4.6,745.2
28077,2018-03-15 20:00:00+00:00,3.0,15.0,20.0,19.0,9304.0,284.712,1003.6,68.0,4.6,740.6
28078,2018-03-15 21:00:00+00:00,3.0,15.0,21.0,19.0,9161.0,284.098,1004.0,70.4,4.0,740.2
28079,2018-03-15 22:00:00+00:00,3.0,15.0,22.0,18.0,8754.0,283.45599999999996,1005.0,72.8,3.4,744.4
28080,2018-03-15 23:00:00+00:00,3.0,15.0,23.0,18.0,8908.0,283.14,1005.0,75.4,3.2,740.4
28081,2018-03-16 00:00:00+00:00,3.0,16.0,0.0,17.0,8657.0,282.49399999999997,1005.0,76.2,2.8,800.4
28082,2018-03-16 01:00:00+00:00,3.0,16.0,1.0,18.0,8199.0,281.992,1005.2,77.0,2.4,800.8
28083,2018-03-16 02:00:00+00:00,3.0,16.0,2.0,18.0,7810.0,281.578,1005.2,77.8,2.0,800.8
28084,2018-03-16 03:00:00+00:00,3.0,16.0,3.0,18.0,7827.0,280.594,1005.0,82.0,1.4,800.8
28085,2018-03-16 04:00:00+00:00,3.0,16.0,4.0,18.0,7546.0,280.496,1005.0,84.6,2.6,800.2
28086,2018-03-16 05:00:00+00:00,3.0,16.0,5.0,18.0,7211.0,280.426,1004.8,83.2,3.2,800.8
28087,2018-03-16 06:00:00+00:00,3.0,16.0,6.0,70.0,6964.0,280.39,1005.2,84.6,2.0,800.8
28088,2018-03-16 07:00:00+00:00,3.0,16.0,7.0,640.0,6540.0,280.12399999999997,1005.4,85.0,2.4,801.0
28089,2018-03-16 08:00:00+00:00,3.0,16.0,8.0,1443.0,6621.0,281.268,1005.8,76.8,2.0,788.6
28090,2018-03-16 09:00:00+00:00,3.0,16.0,9.0,2239.0,7211.0,282.92,1006.2,71.0,3.4,788.6
28091,2018-03-16 10:00:00+00:00,3.0,16.0,10.0,3057.0,7661.0,284.158,1006.2,64.2,4.2,740.6
28092,2018-03-16 11:00:00+00:00,3.0,16.0,11.0,3366.0,8234.0,285.448,1006.0,54.4,4.2,801.4
28093,2018-03-16 12:00:00+00:00,3.0,16.0,12.0,3427.0,8777.0,286.55199999999996,1005.8,50.2,5.2,745.0
28094,2018-03-16 13:00:00+00:00,3.0,16.0,13.0,3425.0,9470.0,287.51,1005.0,50.4,3.8,801.8
28095,2018-03-16 14:00:00+00:00,3.0,16.0,14.0,3283.0,10267.0,286.94599999999997,1004.2,43.0,5.8,689.4
28096,2018-03-16 15:00:00+00:00,3.0,16.0,15.0,2965.0,10659.0,287.5,1003.6,40.8,5.6,745.0
28097,2018-03-16 16:00:00+00:00,3.0,16.0,16.0,2323.0,10332.0,287.218,1003.4,45.8,6.0,745.4
28098,2018-03-16 17:00:00+00:00,3.0,16.0,17.0,1145.0,9922.0,286.868,1003.4,50.2,6.6,689.2
28099,2018-03-16 18:00:00+00:00,3.0,16.0,18.0,361.0,9036.0,285.68399999999997,1004.2,54.4,6.0,688.8
28100,2018-03-16 19:00:00+00:00,3.0,16.0,19.0,159.0,9118.0,284.472,1004.8,58.2,4.4,800.8
28101,2018-03-16 20:00:00+00:00,3.0,16.0,20.0,80.0,9836.0,283.4,1005.4,62.4,2.4,801.0
28102,2018-03-16 21:00:00+00:00,3.0,16.0,21.0,66.0,9947.0,282.976,1005.6,64.4,3.0,800.8
28103,2018-03-16 22:00:00+00:00,3.0,16.0,22.0,30.0,9979.0,282.558,1005.6,70.8,3.2,800.4
28104,2018-03-16 23:00:00+00:00,3.0,16.0,23.0,18.0,9720.0,281.658,1005.6,72.2,3.4,800.6
28105,2018-03-17 00:00:00+00:00,3.0,17.0,0.0,18.0,9934.0,282.068,1005.2,66.2,3.0,800.6
28106,2018-03-17 01:00:00+00:00,3.0,17.0,1.0,18.0,10216.0,281.652,1005.4,72.0,4.2,801.0
28107,2018-03-17 02:00:00+00:00,3.0,17.0,2.0,17.0,9993.0,281.172,1005.2,76.6,3.4,801.2
28108,2018-03-17 03:00:00+00:00,3.0,17.0,3.0,17.0,9086.0,280.998,1005.2,75.6,2.4,800.2
28109,2018-03-17 04:00:00+00:00,3.0,17.0,4.0,17.0,8489.0,280.004,1004.2,81.6,2.6,740.2
28110,2018-03-17 05:00:00+00:00,3.0,17.0,5.0,17.0,8529.0,280.114,1004.0,81.6,2.2,800.8
28111,2018-03-17 06:00:00+00:00,3.0,17.0,6.0,60.0,8393.0,280.058,1003.8,80.6,2.4,740.8
28112,2018-03-17 07:00:00+00:00,3.0,17.0,7.0,460.0,7955.0,280.198,1003.2,81.8,2.4,741.0
28113,2018-03-17 08:00:00+00:00,3.0,17.0,8.0,1015.0,8102.0,281.38599999999997,1002.8,78.2,3.0,681.0
28114,2018-03-17 09:00:00+00:00,3.0,17.0,9.0,1116.0,8325.0,282.19,1002.6,74.6,4.2,681.2
28115,2018-03-17 10:00:00+00:00,3.0,17.0,10.0,1144.0,8258.0,283.308,1002.6,69.0,4.6,741.0
28116,2018-03-17 11:00:00+00:00,3.0,17.0,11.0,1347.0,8326.0,284.128,1001.6,62.6,5.0,685.4
28117,2018-03-17 12:00:00+00:00,3.0,17.0,12.0,1428.0,8862.0,284.05400000000003,1001.6,65.2,5.6,629.0
28118,2018-03-17 13:00:00+00:00,3.0,17.0,13.0,1414.0,9466.0,284.65,1000.8,66.2,6.6,685.4
28119,2018-03-17 14:00:00+00:00,3.0,17.0,14.0,1187.0,9979.0,284.164,999.8,65.8,6.4,689.4
28120,2018-03-17 15:00:00+00:00,3.0,17.0,15.0,1007.0,10521.0,284.24,999.4,64.8,5.4,645.8
28121,2018-03-17 16:00:00+00:00,3.0,17.0,16.0,818.0,10040.0,283.7,999.4,68.2,6.0,685.8
28122,2018-03-17 17:00:00+00:00,3.0,17.0,17.0,564.0,9216.0,283.44,999.0,77.4,5.6,685.2
28123,2018-03-17 18:00:00+00:00,3.0,17.0,18.0,221.0,8312.0,283.492,999.0,75.6,4.8,681.2
28124,2018-03-17 19:00:00+00:00,3.0,17.0,19.0,27.0,7586.0,282.724,999.2,75.8,5.2,741.6
28125,2018-03-17 20:00:00+00:00,3.0,17.0,20.0,18.0,6984.0,282.414,999.2,81.0,5.2,740.6
28126,2018-03-17 21:00:00+00:00,3.0,17.0,21.0,18.0,6460.0,282.5,999.2,81.0,5.0,741.2
28127,2018-03-17 22:00:00+00:00,3.0,17.0,22.0,18.0,6013.0,281.822,999.8,79.4,3.4,684.6
28128,2018-03-17 23:00:00+00:00,3.0,17.0,23.0,17.0,5862.0,281.18,999.8,72.0,2.4,680.8
28129,2018-03-18 00:00:00+00:00,3.0,18.0,0.0,17.0,5845.0,280.868,1000.0,81.6,2.2,741.2
28130,2018-03-18 01:00:00+00:00,3.0,18.0,1.0,17.0,6037.0,280.454,1000.0,84.0,2.4,740.6
28131,2018-03-18 02:00:00+00:00,3.0,18.0,2.0,17.0,6388.0,280.176,1000.4,85.4,2.6,680.4
28132,2018-03-18 03:00:00+00:00,3.0,18.0,3.0,18.0,6944.0,280.508,1000.0,78.6,2.6,740.8
28133,2018-03-18 04:00:00+00:00,3.0,18.0,4.0,18.0,7075.0,279.844,1000.0,80.4,1.8,740.8
28134,2018-03-18 05:00:00+00:00,3.0,18.0,5.0,18.0,7126.0,279.876,1000.4,80.6,2.2,680.4
28135,2018-03-18 06:00:00+00:00,3.0,18.0,6.0,63.0,7128.0,279.9,1000.8,85.2,2.8,684.6
28136,2018-03-18 07:00:00+00:00,3.0,18.0,7.0,568.0,6956.0,279.58,1001.8,83.8,2.2,680.6
28137,2018-03-18 08:00:00+00:00,3.0,18.0,8.0,1283.0,6829.0,280.56,1002.2,75.4,2.0,740.8
28138,2018-03-18 09:00:00+00:00,3.0,18.0,9.0,1930.0,7369.0,281.306,1003.2,74.2,3.6,741.0
28139,2018-03-18 10:00:00+00:00,3.0,18.0,10.0,2439.0,8121.0,282.80199999999996,1003.6,66.6,3.4,741.0
28140,2018-03-18 11:00:00+00:00,3.0,18.0,11.0,2664.0,8763.0,283.99399999999997,1004.2,61.2,4.2,741.2
28141,2018-03-18 12:00:00+00:00,3.0,18.0,12.0,2760.0,9156.0,285.06,1004.4,66.8,3.0,741.2
28142,2018-03-18 13:00:00+00:00,3.0,18.0,13.0,2829.0,9397.0,286.228,1004.4,50.6,4.8,801.8
28143,2018-03-18 14:00:00+00:00,3.0,18.0,14.0,2680.0,9722.0,286.2,1004.2,60.4,5.0,801.8
28144,2018-03-18 15:00:00+00:00,3.0,18.0,15.0,2287.0,10155.0,286.68399999999997,1004.2,51.0,4.6,802.0
28145,2018-03-18 16:00:00+00:00,3.0,18.0,16.0,1840.0,10158.0,286.332,1004.6,48.0,6.6,741.0
28146,2018-03-18 17:00:00+00:00,3.0,18.0,17.0,983.0,9088.0,286.272,1005.2,46.4,5.8,801.6
28147,2018-03-18 18:00:00+00:00,3.0,18.0,18.0,316.0,8371.0,286.69599999999997,1005.8,56.2,4.2,741.2
28148,2018-03-18 19:00:00+00:00,3.0,18.0,19.0,193.0,8139.0,284.728,1007.0,56.4,2.8,801.4
28149,2018-03-18 20:00:00+00:00,3.0,18.0,20.0,70.0,8330.0,283.63399999999996,1007.8,60.4,3.6,740.2
28150,2018-03-18 21:00:00+00:00,3.0,18.0,21.0,22.0,8481.0,282.50399999999996,1008.6,65.4,3.4,800.6
28151,2018-03-18 22:00:00+00:00,3.0,18.0,22.0,19.0,8507.0,281.858,1009.4,66.4,2.2,800.4
28152,2018-03-18 23:00:00+00:00,3.0,18.0,23.0,17.0,8483.0,281.18,1009.8,69.4,1.8,800.2
28153,2018-03-19 00:00:00+00:00,3.0,19.0,0.0,18.0,8644.0,280.804,1009.8,82.0,2.6,800.0
28154,2018-03-19 01:00:00+00:00,3.0,19.0,1.0,18.0,9067.0,280.39599999999996,1009.8,76.0,2.0,800.2
28155,2018-03-19 02:00:00+00:00,3.0,19.0,2.0,17.0,9582.0,279.992,1009.8,80.8,2.8,800.0
28156,2018-03-19 03:00:00+00:00,3.0,19.0,3.0,18.0,9828.0,279.778,1009.6,86.2,2.6,800.0
28157,2018-03-19 04:00:00+00:00,3.0,19.0,4.0,18.0,9690.0,279.392,1009.2,87.6,1.4,800.6
28158,2018-03-19 05:00:00+00:00,3.0,19.0,5.0,18.0,9660.0,278.606,1009.0,88.8,1.4,800.2
28159,2018-03-19 06:00:00+00:00,3.0,19.0,6.0,71.0,9674.0,278.978,1008.8,82.2,2.0,800.2
28160,2018-03-19 07:00:00+00:00,3.0,19.0,7.0,584.0,9799.0,279.53,1009.0,80.0,2.6,800.6
28161,2018-03-19 08:00:00+00:00,3.0,19.0,8.0,1325.0,10722.0,279.74,1009.4,78.0,2.8,800.6
28162,2018-03-19 09:00:00+00:00,3.0,19.0,9.0,1695.0,11886.0,281.15,1009.2,72.0,3.2,740.6
28163,2018-03-19 10:00:00+00:00,3.0,19.0,10.0,1746.0,12850.0,281.988,1009.4,75.0,4.8,680.6
28164,2018-03-19 11:00:00+00:00,3.0,19.0,11.0,1754.0,12931.0,283.138,1008.8,69.2,5.2,685.0
28165,2018-03-19 12:00:00+00:00,3.0,19.0,12.0,1688.0,13780.0,283.76,1008.2,68.2,7.4,685.4
28166,2018-03-19 13:00:00+00:00,3.0,19.0,13.0,1486.0,14175.0,284.248,1007.4,67.0,6.8,681.6
28167,2018-03-19 14:00:00+00:00,3.0,19.0,14.0,1323.0,14314.0,284.156,1006.6,67.0,7.6,681.4
28168,2018-03-19 15:00:00+00:00,3.0,19.0,15.0,1361.0,14020.0,284.608,1006.2,64.8,7.4,620.6
28169,2018-03-19 16:00:00+00:00,3.0,19.0,16.0,1036.0,13601.0,284.246,1005.0,66.4,6.4,625.8
28170,2018-03-19 17:00:00+00:00,3.0,19.0,17.0,635.0,13690.0,283.57,1005.0,70.0,7.2,629.2
28171,2018-03-19 18:00:00+00:00,3.0,19.0,18.0,244.0,13895.0,281.976,1005.4,81.6,4.0,568.8
28172,2018-03-19 19:00:00+00:00,3.0,19.0,19.0,121.0,13596.0,281.424,1005.6,82.8,4.6,684.8
28173,2018-03-19 20:00:00+00:00,3.0,19.0,20.0,76.0,13557.0,281.176,1006.4,78.8,4.2,745.0
28174,2018-03-19 21:00:00+00:00,3.0,19.0,21.0,50.0,13366.0,280.594,1006.8,76.2,5.2,761.0
28175,2018-03-19 22:00:00+00:00,3.0,19.0,22.0,19.0,13211.0,280.1,1007.6,75.0,4.2,700.0
28176,2018-03-19 23:00:00+00:00,3.0,19.0,23.0,19.0,13444.0,279.43,1008.0,70.0,4.8,741.0
28177,2018-03-20 00:00:00+00:00,3.0,20.0,0.0,19.0,13363.0,278.614,1008.2,73.6,4.2,741.4
28178,2018-03-20 01:00:00+00:00,3.0,20.0,1.0,20.0,12820.0,277.978,1008.4,69.8,3.2,700.8
28179,2018-03-20 02:00:00+00:00,3.0,20.0,2.0,19.0,12711.0,277.604,1008.8,78.2,3.2,700.8
28180,2018-03-20 03:00:00+00:00,3.0,20.0,3.0,19.0,12458.0,277.49399999999997,1009.2,74.4,4.2,660.4
28181,2018-03-20 04:00:00+00:00,3.0,20.0,4.0,19.0,12230.0,277.066,1009.0,76.4,3.4,701.0
28182,2018-03-20 05:00:00+00:00,3.0,20.0,5.0,19.0,12184.0,277.246,1009.4,73.6,4.6,680.8
28183,2018-03-20 06:00:00+00:00,3.0,20.0,6.0,77.0,12628.0,277.126,1010.0,77.2,4.2,640.4
28184,2018-03-20 07:00:00+00:00,3.0,20.0,7.0,777.0,12822.0,277.11199999999997,1010.6,78.2,4.0,684.4
28185,2018-03-20 08:00:00+00:00,3.0,20.0,8.0,2051.0,13115.0,277.668,1011.6,76.2,4.6,700.4
28186,2018-03-20 09:00:00+00:00,3.0,20.0,9.0,3540.0,13916.0,279.094,1012.2,65.6,4.8,684.6
28187,2018-03-20 10:00:00+00:00,3.0,20.0,10.0,3997.0,14426.0,280.114,1013.0,67.2,5.0,740.6
28188,2018-03-20 11:00:00+00:00,3.0,20.0,11.0,3701.0,14623.0,281.048,1013.4,57.0,5.0,741.0
28189,2018-03-20 12:00:00+00:00,3.0,20.0,12.0,3256.0,14864.0,282.008,1013.8,52.6,4.8,741.2
28190,2018-03-20 13:00:00+00:00,3.0,20.0,13.0,2951.0,14971.0,282.732,1014.2,49.4,5.8,685.2
28191,2018-03-20 14:00:00+00:00,3.0,20.0,14.0,2775.0,14711.0,282.808,1014.6,49.4,5.2,740.8
28192,2018-03-20 15:00:00+00:00,3.0,20.0,15.0,2670.0,14782.0,282.93,1014.6,53.6,5.4,745.2
28193,2018-03-20 16:00:00+00:00,3.0,20.0,16.0,2326.0,14420.0,284.07,1015.0,44.0,6.0,801.6
28194,2018-03-20 17:00:00+00:00,3.0,20.0,17.0,1600.0,14052.0,283.638,1015.2,46.0,5.6,801.2
28195,2018-03-20 18:00:00+00:00,3.0,20.0,18.0,655.0,13890.0,283.106,1016.0,50.2,5.6,801.4
28196,2018-03-20 19:00:00+00:00,3.0,20.0,19.0,332.0,14081.0,281.808,1017.4,46.6,4.0,801.0
28197,2018-03-20 20:00:00+00:00,3.0,20.0,20.0,305.0,13917.0,280.902,1018.4,50.4,3.8,801.0
28198,2018-03-20 21:00:00+00:00,3.0,20.0,21.0,276.0,13751.0,279.78,1019.2,55.6,2.8,800.8
28199,2018-03-20 22:00:00+00:00,3.0,20.0,22.0,176.0,13412.0,278.856,1019.8,73.4,3.6,800.4
28200,2018-03-20 23:00:00+00:00,3.0,20.0,23.0,143.0,12696.0,278.85200000000003,1020.6,64.6,3.4,740.2
28201,2018-03-21 00:00:00+00:00,3.0,21.0,0.0,65.0,12036.0,278.33799999999997,1020.6,67.0,4.2,760.2
28202,2018-03-21 01:00:00+00:00,3.0,21.0,1.0,15.0,11885.0,277.70399999999995,1021.0,59.6,4.2,800.6
28203,2018-03-21 02:00:00+00:00,3.0,21.0,2.0,15.0,11661.0,277.03,1021.2,66.4,3.2,740.0
28204,2018-03-21 03:00:00+00:00,3.0,21.0,3.0,15.0,11696.0,276.736,1020.8,67.6,2.8,740.2
28205,2018-03-21 04:00:00+00:00,3.0,21.0,4.0,15.0,12143.0,276.726,1020.8,64.4,3.4,800.4
28206,2018-03-21 05:00:00+00:00,3.0,21.0,5.0,15.0,12097.0,277.044,1021.2,65.6,4.6,800.4
28207,2018-03-21 06:00:00+00:00,3.0,21.0,6.0,117.0,11864.0,276.424,1021.4,60.8,2.4,800.4
28208,2018-03-21 07:00:00+00:00,3.0,21.0,7.0,1109.0,11469.0,276.348,1022.2,68.6,3.0,800.4
28209,2018-03-21 08:00:00+00:00,3.0,21.0,8.0,3032.0,11508.0,277.99399999999997,1022.4,59.0,2.0,800.8
28210,2018-03-21 09:00:00+00:00,3.0,21.0,9.0,4659.0,12071.0,280.606,1023.2,50.0,2.0,800.8
28211,2018-03-21 10:00:00+00:00,3.0,21.0,10.0,5207.0,12107.0,282.286,1023.4,44.6,3.6,800.8
28212,2018-03-21 11:00:00+00:00,3.0,21.0,11.0,5505.0,11815.0,283.20799999999997,1023.4,35.4,3.8,800.6
28213,2018-03-21 12:00:00+00:00,3.0,21.0,12.0,5461.0,11765.0,283.96,1022.6,35.2,3.2,800.8
28214,2018-03-21 13:00:00+00:00,3.0,21.0,13.0,5310.0,11744.0,285.58,1022.4,43.8,3.8,801.0
28215,2018-03-21 14:00:00+00:00,3.0,21.0,14.0,5074.0,12256.0,285.57599999999996,1022.2,31.6,5.6,801.0
28216,2018-03-21 15:00:00+00:00,3.0,21.0,15.0,4582.0,13071.0,285.34,1022.2,41.4,5.0,801.2
28217,2018-03-21 16:00:00+00:00,3.0,21.0,16.0,3731.0,13254.0,284.87,1022.4,41.2,5.8,801.2
28218,2018-03-21 17:00:00+00:00,3.0,21.0,17.0,2301.0,12714.0,284.664,1022.6,41.2,3.8,801.0
28219,2018-03-21 18:00:00+00:00,3.0,21.0,18.0,943.0,12123.0,283.892,1023.0,41.0,3.6,800.8
28220,2018-03-21 19:00:00+00:00,3.0,21.0,19.0,635.0,11992.0,282.728,1023.4,46.4,3.0,800.8
28221,2018-03-21 20:00:00+00:00,3.0,21.0,20.0,596.0,11890.0,282.068,1024.2,43.8,4.2,800.4
28222,2018-03-21 21:00:00+00:00,3.0,21.0,21.0,585.0,11504.0,280.55400000000003,1024.6,53.2,3.4,800.6
28223,2018-03-21 22:00:00+00:00,3.0,21.0,22.0,524.0,11213.0,280.3,1024.6,52.0,3.2,800.6
28224,2018-03-21 23:00:00+00:00,3.0,21.0,23.0,501.0,10553.0,279.75199999999995,1024.8,50.4,2.6,800.6
28225,2018-03-22 00:00:00+00:00,3.0,22.0,0.0,499.0,9883.0,279.09,1024.8,50.2,2.8,800.6
28226,2018-03-22 01:00:00+00:00,3.0,22.0,1.0,443.0,9198.0,278.796,1024.6,52.4,3.8,740.0
28227,2018-03-22 02:00:00+00:00,3.0,22.0,2.0,268.0,8953.0,277.74,1024.6,59.0,2.8,800.6
28228,2018-03-22 03:00:00+00:00,3.0,22.0,3.0,196.0,8693.0,277.26599999999996,1024.0,58.8,3.0,800.6
28229,2018-03-22 04:00:00+00:00,3.0,22.0,4.0,78.0,8542.0,276.786,1023.8,67.6,2.2,800.6
28230,2018-03-22 05:00:00+00:00,3.0,22.0,5.0,53.0,8631.0,276.23199999999997,1023.6,73.0,1.4,800.6
28231,2018-03-22 06:00:00+00:00,3.0,22.0,6.0,198.0,8367.0,275.63399999999996,1023.4,74.2,1.8,800.6
